image,digital annotation,handwritten annotation,forged,forgery annotations,format,mode,bytes,width,height,horizontal_resolution,vertical_resolution,bit_depth,aspect_ratio,has_alpha,exif_orientation,blur_laplacian_var,brightness_mean,contrast_std,brightness_min,brightness_max
X51005587261.png,False,True,False,0,PNG,RGB,1386208,764,1717,,,24,0.44496214327315087,False,,27239.53515625,191.5971221923828,44.617279052734375,0.0,255.0
X51005605284.png,False,False,False,0,PNG,RGB,783923,793,1373,,,24,0.5775673707210488,False,,69411.5859375,239.87661743164062,54.673221588134766,0.0,255.0
X51005605285.png,False,True,True,"{'filename': 'X51005605285.png', 'size': 4147569, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 99, 'y': 448, 'width': 19, 'height': 36}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 528, 'y': 453, 'width': 57, 'height': 40}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 556, 'y': 577, 'width': 56, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 556, 'y': 616, 'width': 55, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 552, 'y': 650, 'width': 59, 'height': 39}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 546, 'y': 728, 'width': 64, 'height': 39}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 352, 'y': 843, 'width': 74, 'height': 39}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 351, 'y': 883, 'width': 75, 'height': 40}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 590, 'y': 846, 'width': 34, 'height': 37}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 587, 'y': 886, 'width': 37, 'height': 37}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'gimp'}}",PNG,RGBA,4147569,697,1481,72.009,72.009,32,0.4706279540850776,True,1.0,86623.8671875,234.99945068359375,59.45261764526367,0.0,255.0
X51005605287.png,False,True,False,0,PNG,RGB,653805,741,1204,,,24,0.6154485049833887,False,,73051.328125,240.82582092285156,49.76164627075195,0.0,255.0
X51005605332.png,False,False,False,0,PNG,RGB,897066,709,1477,,,24,0.4800270819228165,False,,69630.59375,238.2437744140625,55.03068161010742,0.0,255.0
X51005605334.png,False,False,False,0,PNG,RGB,1013257,761,1713,,,24,0.44424985405720957,False,,60458.6875,239.4679718017578,52.77607727050781,0.0,255.0
X51005663273.png,False,True,False,0,PNG,RGB,1230891,814,1477,,,24,0.5511171293161814,False,,26349.173828125,191.231689453125,46.16139221191406,0.0,255.0
X51005663274.png,False,True,True,"{'filename': 'X51005663274.png', 'size': 3197368, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 491, 'y': 400, 'width': 21, 'height': 32}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Company', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 288, 'y': 723, 'width': 19, 'height': 32}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'gimp'}}",PNG,LA,3197368,938,1697,72.009,72.009,16,0.5527401296405421,True,,4864.72705078125,246.62355041503906,29.593215942382812,0.0,255.0
X51005663276.png,False,True,False,0,PNG,RGB,1361228,937,1449,,,24,0.6466528640441684,False,,24332.302734375,171.69113159179688,72.21952819824219,0.0,255.0
X51005663279.png,False,True,False,0,PNG,L,361441,943,1871,,,8,0.504008551576697,False,,6231.4892578125,241.07054138183594,44.00117492675781,0.0,255.0
X51005663280.png,False,True,False,0,PNG,RGB,2187598,782,2213,,,24,0.35336647085404427,False,,20288.25390625,195.0872344970703,40.187618255615234,0.0,255.0
X51005663293.png,False,True,True,"{'filename': 'X51005663293.png', 'size': 4432339, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 554, 'y': 1413, 'width': 15, 'height': 31}, 'region_attributes': {'Modified area': {'CPI': True, 'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 612, 'y': 1415, 'width': 13, 'height': 28}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 465, 'y': 1485, 'width': 31, 'height': 53}, 'region_attributes': {'Modified area': {'CPI': True, 'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 579, 'y': 1490, 'width': 28, 'height': 52}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 304, 'y': 1731, 'width': 44, 'height': 64}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 347, 'y': 1736, 'width': 42, 'height': 61}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}], 'file_attributes': {'Software used': 'gimp'}}",PNG,RGB,4432339,713,2066,72.009,72.009,24,0.3451113262342691,False,,23264.767578125,194.16168212890625,40.850250244140625,0.0,255.0
X51005663297.png,False,True,False,0,PNG,L,746614,937,3556,,,8,0.2634983127109111,False,,5896.31201171875,237.3027801513672,51.36952209472656,0.0,255.0
X51005663298.png,False,True,False,0,PNG,L,496445,934,2732,,,8,0.3418740849194729,False,,7043.900390625,246.21881103515625,31.737096786499023,0.0,255.0
X51005663300.png,False,True,False,0,PNG,L,237816,934,1694,,,8,0.551357733175915,False,,4456.1376953125,248.69345092773438,25.968761444091797,0.0,255.0
X51005663301.png,False,True,False,0,PNG,L,252071,933,1697,,,8,0.5497937536829699,False,,4663.96044921875,238.23501586914062,54.79780960083008,0.0,255.0
X51005663307.png,False,True,False,0,PNG,L,462415,939,2280,,,8,0.4118421052631579,False,,6007.52001953125,239.61160278320312,46.55556106567383,0.0,255.0
X51005663309.png,False,True,False,0,PNG,L,608456,914,2421,,,8,0.3775299463031805,False,,2344.89453125,232.6933135986328,51.62328338623047,0.0,255.0
X51005663310.png,False,True,False,0,PNG,L,249721,933,1696,,,8,0.5501179245283019,False,,3586.347900390625,248.6612091064453,24.247018814086914,0.0,255.0
X51005663311.png,False,True,False,0,PNG,L,255617,936,1698,,,8,0.5512367491166078,False,,4603.0458984375,247.7402801513672,27.830646514892578,0.0,255.0
X51005663317.png,False,True,True,"{'filename': 'X51005663317.png', 'size': 438112, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 344, 'y': 721, 'width': 24, 'height': 34}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Metadata', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 411, 'y': 722, 'width': 20, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 432, 'y': 722, 'width': 20, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,438112,935,1695,287.98519999999996,287.98519999999996,32,0.551622418879056,True,,3162.98974609375,248.91595458984375,25.48275375366211,0.0,255.0
X51005663323.png,False,True,False,0,PNG,L,597598,888,2390,,,8,0.37154811715481173,False,,3590.59619140625,241.19192504882812,37.00476837158203,0.0,255.0
X51005663324.png,False,True,False,0,PNG,L,526053,934,2789,,,8,0.334887056292578,False,,6450.22705078125,243.14369201660156,38.1911735534668,0.0,255.0
X51005675103.png,False,True,False,0,PNG,L,360959,932,2078,,,8,0.44850818094321465,False,,6051.56494140625,243.53866577148438,38.37161636352539,0.0,255.0
X51005675104.png,False,True,False,0,PNG,L,329210,931,1870,,,8,0.4978609625668449,False,,6754.48095703125,242.42144775390625,40.57661056518555,0.0,255.0
X51005675914.png,False,True,True,"{'filename': 'X51005675914.png', 'size': 1680601, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 651, 'y': 660, 'width': 18, 'height': 26}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 614, 'y': 660, 'width': 19, 'height': 29}, 'region_attributes': {'Modified area': {'None': True}, 'Original area': 'yes', 'Entity type': 'Metadata'}}], 'file_attributes': {'Software used': 'paint3d'}}",PNG,RGB,1680601,828,2080,95.9866,95.9866,24,0.39807692307692305,False,,25974.689453125,169.82177734375,81.05294036865234,0.0,255.0
X51005676535.png,False,True,True,"{'filename': 'X51005676535.png', 'size': 1858729, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 416, 'y': 321, 'width': 19, 'height': 31}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Company', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 455, 'y': 319, 'width': 28, 'height': 32}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Company', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 273, 'y': 515, 'width': 30, 'height': 36}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Metadata', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 403, 'y': 412, 'width': 22, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Company', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 450, 'y': 413, 'width': 23, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Company', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 475, 'y': 413, 'width': 21, 'height': 30}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Company', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 498, 'y': 415, 'width': 135, 'height': 29}, 'region_attributes': {'Modified area': {'CUT': True}, 'Entity type': 'Company', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'gimp'}}",PNG,L,1858729,933,1974,72.009,72.009,8,0.4726443768996961,False,1.0,6038.44384765625,242.85110473632812,39.71367645263672,0.0,255.0
X51005676536.png,False,True,False,0,PNG,L,372501,933,2079,,,8,0.44877344877344877,False,,6597.09619140625,243.0462188720703,38.97081756591797,0.0,255.0
X51005676540.png,False,True,True,"{'filename': 'X51005676540.png', 'size': 702786, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 369, 'y': 1024, 'width': 24, 'height': 35}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 356, 'y': 1231, 'width': 29, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 735, 'y': 686, 'width': 20, 'height': 38}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,702786,940,2077,96.012,96.012,32,0.4525758305247954,True,,6703.96337890625,241.2991180419922,43.36335754394531,0.0,255.0
X51005676542.png,False,True,False,0,PNG,L,380689,932,1867,,,8,0.499196572040707,False,,6988.044921875,241.76657104492188,40.60630798339844,0.0,255.0
X51005676547.png,False,True,False,0,PNG,L,354263,932,1864,,,8,0.5,False,,7135.275390625,241.8341064453125,42.861385345458984,0.0,255.0
X51005676549.png,False,True,False,0,PNG,L,375285,932,1973,,,8,0.47237709072478457,False,,5865.845703125,243.53244018554688,37.235572814941406,0.0,255.0
X51005677328.png,False,True,False,0,PNG,L,351957,935,1865,,,8,0.5013404825737265,False,,6894.912109375,243.35006713867188,38.00102615356445,0.0,255.0
X51005677329.png,False,True,False,0,PNG,L,366603,938,1864,,,8,0.5032188841201717,False,,7214.185546875,242.06332397460938,41.05183029174805,0.0,255.0
X51005677333.png,False,True,True,"{'filename': 'X51005677333.png', 'size': 429748, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 67, 'y': 281, 'width': 796, 'height': 164}, 'region_attributes': {'Modified area': {'CPO': True, 'CUT': True, 'Autre': True}, 'Entity type': 'Company', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'aperçu'}}",PNG,L,429748,933,2080,,,8,0.4485576923076923,False,1.0,9158.494140625,241.9225616455078,42.73776626586914,0.0,255.0
X51005677336.png,False,True,False,0,PNG,L,350321,934,1869,,,8,0.49973247726056713,False,,6316.5009765625,243.08079528808594,38.8574333190918,0.0,255.0
X51005677339.png,False,True,True,"{'filename': 'X51005677339.png', 'size': 588149, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 699, 'y': 1079, 'width': 27, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True, 'Autre': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 699, 'y': 1158, 'width': 27, 'height': 36}, 'region_attributes': {'Modified area': {'CPI': True, 'Autre': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 703, 'y': 1401, 'width': 25, 'height': 30}, 'region_attributes': {'Modified area': {'CPI': True, 'Autre': True}, 'Entity type': 'Company', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 532, 'y': 1710, 'width': 28, 'height': 35}, 'region_attributes': {'Modified area': {'CPI': True, 'Autre': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 530, 'y': 1761, 'width': 27, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True, 'Autre': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,588149,934,1927,96.012,96.012,32,0.4846912298910223,True,,5574.365234375,245.58258056640625,33.50307846069336,0.0,255.0
X51005684949.png,True,False,False,0,PNG,RGB,254819,439,907,,,24,0.48401323042998895,False,,10086.138671875,247.15081787109375,26.6202449798584,0.0,255.0
X51005685357.png,True,True,False,0,PNG,RGB,591183,623,1535,,,24,0.4058631921824104,False,,13314.08984375,245.49241638183594,30.314861297607422,0.0,255.0
X51005705722.png,False,False,False,0,PNG,RGB,1751939,958,1816,,,24,0.5275330396475771,False,,25513.5703125,180.68170166015625,64.8577651977539,0.0,255.0
X51005705759.png,False,True,False,0,PNG,RGB,3582686,1135,2753,,,24,0.4122775154377043,False,,25179.435546875,185.94235229492188,48.07670974731445,0.0,255.0
X51005705760.png,False,True,False,0,PNG,RGB,3034153,892,2897,,,24,0.3079047290300311,False,,30797.21484375,184.26927185058594,50.02967071533203,0.0,255.0
X51005705784.png,False,False,False,0,PNG,RGB,2139989,787,2204,,,24,0.3570780399274047,False,,35162.42578125,183.70852661132812,54.05462646484375,0.0,255.0
X51005710963.png,False,False,True,"{'filename': 'X51005710963.png', 'size': 553831, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 616, 'y': 726, 'width': 22, 'height': 34}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Metadata', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,553831,880,2526,119.9896,119.9896,32,0.34837688044338877,True,,6899.8505859375,246.176025390625,28.67197036743164,0.0,255.0
X51005711401.png,False,False,False,0,PNG,L,279996,932,1907,,,8,0.4887257472469848,False,,7474.44970703125,242.7586669921875,36.15633010864258,0.0,255.0
X51005711403.png,False,False,False,0,PNG,L,263937,932,1865,,,8,0.4997319034852547,False,,5560.10107421875,243.25962829589844,35.79578399658203,0.0,255.0
X51005711441.png,False,False,False,0,PNG,L,272224,932,1784,,,8,0.5224215246636771,False,,5389.16064453125,240.86012268066406,41.6790885925293,0.0,255.0
X51005711442.png,False,False,False,0,PNG,L,265766,932,1869,,,8,0.4986623863028357,False,,4061.030517578125,243.86781311035156,34.852630615234375,0.0,255.0
X51005711443.png,False,False,True,"{'filename': 'X51005711443.png', 'size': 503192, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 416, 'y': 1063, 'width': 62, 'height': 64}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 572, 'y': 1071, 'width': 62, 'height': 60}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 656, 'y': 1273, 'width': 45, 'height': 62}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 651, 'y': 1365, 'width': 49, 'height': 59}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 574, 'y': 1410, 'width': 77, 'height': 54}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 476, 'y': 1665, 'width': 47, 'height': 47}, 'region_attributes': {'Modified area': {'PIX': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,503192,932,1866,96.012,96.012,32,0.4994640943193998,True,,8009.17041015625,241.6216278076172,38.69358444213867,0.0,255.0
X51005711444.png,False,False,False,0,PNG,L,261045,932,1695,,,8,0.5498525073746313,False,,8020.2119140625,241.60238647460938,37.35484313964844,0.0,255.0
X51005711445.png,False,False,False,0,PNG,L,256240,932,1783,,,8,0.5227145260796411,False,,3931.83935546875,242.83694458007812,36.20598220825195,0.0,255.0
X51005711447.png,False,False,False,0,PNG,L,239090,932,1692,,,8,0.5508274231678487,False,,4183.14599609375,241.89210510253906,37.90314483642578,0.0,255.0
X51005711449.png,False,False,False,0,PNG,L,225989,932,1704,,,8,0.5469483568075117,False,,6524.791015625,243.978759765625,36.179622650146484,0.0,255.0
X51005711451.png,False,False,False,0,PNG,L,284847,932,1695,,,8,0.5498525073746313,False,,6714.548828125,240.7333526611328,31.14682960510254,0.0,255.0
X51005711452.png,False,False,False,0,PNG,L,277216,920,1929,,,8,0.4769310523587351,False,,7133.32177734375,242.244140625,36.44786071777344,0.0,255.0
X51005711456.png,False,False,False,0,PNG,L,398610,936,2779,,,8,0.33681180280676504,False,,6457.0625,242.13693237304688,39.231407165527344,0.0,255.0
X51005712039.png,False,True,True,"{'filename': 'X51005712039.png', 'size': 753247, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 487, 'y': 1004, 'width': 22, 'height': 31}, 'region_attributes': {'Modified area': {'CUT': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint3d'}}",PNG,RGB,753247,616,1182,95.9866,95.9866,24,0.5211505922165821,False,,16551.2421875,232.44305419921875,46.434452056884766,0.0,255.0
X51005715007.png,True,False,False,0,PNG,RGB,255762,615,1811,,,24,0.33959138597459965,False,,84174.6875,242.02169799804688,54.70609664916992,0.0,255.0
X51005715010.png,True,False,False,0,PNG,RGB,261157,615,1727,,,24,0.35610885929357267,False,,109000.4921875,234.1078643798828,68.69692993164062,0.0,255.0
X51005715451.png,True,False,False,0,PNG,RGB,273535,615,1491,,,24,0.4124748490945674,False,,100195.640625,240.7580108642578,56.82135772705078,0.0,255.0
X51005715455.png,True,False,False,0,PNG,RGB,170351,591,1123,,,24,0.5262689225289403,False,,93850.703125,240.8929443359375,56.796173095703125,0.0,255.0
X51005715456.png,True,False,False,0,PNG,RGB,234599,607,1295,,,24,0.46872586872586874,False,,116294.4375,234.84671020507812,67.2963638305664,0.0,255.0
X51005717526.png,False,False,False,0,PNG,RGB,756266,600,1312,,,24,0.4573170731707317,False,,13163.2705078125,239.0217742919922,36.4422721862793,0.0,255.0
X51005719814.png,False,False,False,0,PNG,L,330250,936,1617,,,8,0.5788497217068646,False,,5248.2548828125,236.0088348388672,47.35604476928711,0.0,255.0
X51005719823.png,False,False,True,"{'filename': 'X51005719823.png', 'size': 703534, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 714, 'y': 1346, 'width': 24, 'height': 37}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 619, 'y': 1416, 'width': 41, 'height': 41}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 621, 'y': 1464, 'width': 39, 'height': 37}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}], 'file_attributes': {'Software used': 'paint'}}",PNG,RGBA,703534,884,2249,96.012,96.012,32,0.3930635838150289,True,,7692.1650390625,238.39048767089844,36.597877502441406,0.0,255.0
X51005719855.png,False,False,False,0,PNG,L,315588,932,2126,,,8,0.43838193791157104,False,,4981.54541015625,241.6328582763672,34.27727127075195,0.0,255.0
X51005719856.png,False,False,False,0,PNG,L,396489,932,2222,,,8,0.41944194419441944,False,,2720.268798828125,240.23252868652344,37.84898376464844,0.0,255.0
X51005719857.png,False,False,False,0,PNG,L,370139,936,2211,,,8,0.4233378561736771,False,,4051.658203125,243.11843872070312,33.634315490722656,0.0,255.0
X51005719862.png,False,False,False,0,PNG,L,356913,884,1424,,,8,0.6207865168539326,False,,3097.359619140625,191.8019561767578,47.749183654785156,0.0,255.0
X51005719863.png,True,False,False,0,PNG,L,607561,884,1940,95.9866,95.9866,8,0.4556701030927835,False,,1763.0584716796875,206.56619262695312,52.81840133666992,0.0,255.0
X51005719882.png,False,False,False,0,PNG,L,366905,884,1610,,,8,0.5490683229813664,False,,2948.95751953125,225.1831512451172,38.535987854003906,0.0,255.0
X51005719883.png,False,False,False,0,PNG,L,306379,884,1597,,,8,0.5535378835316218,False,,1724.2275390625,226.423828125,38.35543441772461,0.0,255.0
X51005719886.png,False,False,False,0,PNG,L,236686,932,1708,,,8,0.5456674473067916,False,,7419.16455078125,238.5895538330078,42.25537872314453,0.0,255.0
X51005719888.png,False,False,True,"{'filename': 'X51005719888.png', 'size': 1783346, 'regions': [{'shape_attributes': {'name': 'rect', 'x': 726, 'y': 1011, 'width': 20, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 791, 'y': 1007, 'width': 21, 'height': 36}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Product', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 710, 'y': 1008, 'width': 18, 'height': 36}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Product', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 762, 'y': 1264, 'width': 12, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 759, 'y': 1374, 'width': 17, 'height': 35}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 746, 'y': 1010, 'width': 15, 'height': 33}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 778, 'y': 1420, 'width': 93, 'height': 36}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 777, 'y': 1374, 'width': 87, 'height': 35}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 760, 'y': 1492, 'width': 19, 'height': 38}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 777, 'y': 1265, 'width': 16, 'height': 31}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 779, 'y': 1494, 'width': 18, 'height': 33}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 847, 'y': 1264, 'width': 17, 'height': 30}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}, {'shape_attributes': {'name': 'rect', 'x': 818, 'y': 1495, 'width': 49, 'height': 32}, 'region_attributes': {'Modified area': {'CPI': True}, 'Entity type': 'Total/payment', 'Original area': 'no'}}, {'shape_attributes': {'name': 'rect', 'x': 762, 'y': 1178, 'width': 50, 'height': 33}, 'region_attributes': {'Modified area': {'None': True}, 'Entity type': 'Total/payment', 'Original area': 'yes'}}], 'file_attributes': {'Software used': 'gimp'}}",PNG,L,1783346,936,1892,72.009,72.009,8,0.49471458773784355,False,,8215.8251953125,243.35899353027344,35.51143264770508,0.0,255.0
X51005719889.png,False,False,False,0,PNG,L,326112,928,2174,,,8,0.42686292548298066,False,,3742.769775390625,242.74085998535156,36.318843841552734,0.0,255.0
X51005719893.png,False,False,False,0,PNG,L,332221,936,2017,,,8,0.46405552801189887,False,,5372.87841796875,242.7499237060547,35.26898956298828,0.0,255.0
X51005719899.png,False,False,False,0,PNG,L,263953,932,1617,,,8,0.5763760049474336,False,,4745.16259765625,242.77723693847656,34.44537353515625,0.0,255.0
X51005719902.png,False,False,False,0,PNG,L,342815,884,1963,,,8,0.4503311258278146,False,,4193.87255859375,242.67355346679688,29.021772384643555,0.0,255.0
X51005719903.png,False,False,False,0,PNG,L,260267,916,1694,,,8,0.5407319952774499,False,,4710.81884765625,242.91810607910156,35.14109802246094,0.0,255.0
X51005719906.png,False,False,False,0,PNG,L,323554,932,2253,,,8,0.41367066134043495,False,,5387.6025390625,241.46255493164062,39.88302993774414,0.0,255.0
X51005719914.png,False,False,False,0,PNG,L,649910,940,2594,,,8,0.36237471087124135,False,,3960.4638671875,231.78175354003906,28.19194221496582,0.0,255.0
X51005719917.png,False,False,False,0,PNG,L,425313,932,2679,,,8,0.3478910041060097,False,,6985.939453125,242.02711486816406,35.741329193115234,0.0,255.0
